tokens,aspect_tags,total_aspects,has_aspect,fold,review
"['O', 'produto', 'cumpre', 'o', 'que', 'promete', ',', 'se', 'comparado', 'as', 'demais', 'd', 'esse', 'tamanho', 'ela', 'tem', 'um', 'bom', 'contraste', ',', 'é', 'rápida', 'nos', 'comandos', ',', 'só', 'é', 'um', 'pouco', 'lenta', 'com', 'a', 'navegação', 'da', 'internet', '.', 'Essa', 'já', 'é', 'a', 'terceira', 'que', 'compramos', 'aqui', 'em', 'casa', '.']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4,1,8,857
"['Um', 'ótimo', 'produto', ',', 'entrega', 'super', 'rápida', 'chegou', 'em', '5', 'dias', ',', 'até', 'agora', 'não', 'tive', 'problemas', 'espero', 'não', 'ter', ',', 'só', 'o', 'som', 'que', 'deixa', 'um', 'pouco', 'a', 'desejar', ',', 'mas', 'é', 'muito', 'boa', '!']","[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,1,8,858
"['RECOMENDO', 'ESTE', 'PRODUTO', ',', 'ATÉ', 'AGORA', 'TODOS', 'OS', 'PRODUTOS', 'DA', 'SAMSUNG', 'SÃO', 'DE', 'MUITO', 'BOA', 'QUALIDADE', ',', 'SEM', 'RECLAMAÇÃO', 'ALGUMA', '!', '!', '!', '!', 'E', 'A', 'ENTREGA', 'DAS', 'LOJAS', 'AMERICANAS', 'SEMPRE', 'PONTUAL', 'E', 'ANTECIPADAS', '!', '!', '!', '!', 'ABRAÇO', 'A', 'TODOS']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,1,8,859
"['A', 'internet', 'é', 'um', 'pouco', 'lenta', ',', 'mas', 'sei', 'que', 'isso', 'depende', 'do', 'pacote', 'contratado', '.', 'Neste', 'item', 'posso', 'dizer', 'que', 'funciona', ',', 'mas', 'no', 'meu', 'caso', 'com', 'lentidão', '.', 'A', 'imagem', 'é', 'boa', ',', 'assim', 'como', 'o', 'som', '.', 'Recomendo', '!']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",3,1,8,860
"['Poucas', 'aplicações', 'disponíveis', 'no', 'SmartHub', 'comparado', 'com', 'o', 'equivalente', 'na', 'LG', 'Sistema', 'operacional', 'do', 'SmartTV', 'demora', 'muito', 'para', 'carregar', 'depois', 'que', 'a', 'TV', 'é', 'ligada', '.', 'Comparada', 'com', 'a', 'LG', ',', 'em', 'que', 'o', 'Sistema', 'operacional', 'permanece', 'pré', 'carregado', 'em', 'stand', 'by', 'após', 'desligado', '.']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,1,8,861
"['COMPREI', 'E', 'NÃO', 'MIM', 'ARREPENDO', 'A', 'SMART', 'SAMSUNG', 'É', 'UMA', 'TV', 'MUITO', 'BOA', 'BASTA', 'UMA', 'ANTENA', 'SIMPLES', 'E', 'JA', 'CONSEGUE', 'ASSISTIR', 'COM', 'A', 'IMAGEM', 'PERFEITA', ',', 'INTERNET', 'SHOW', 'É', 'UMA', 'MÁQUINA', '.', 'EU', 'INDICO', 'A', 'TODOS', '.', 'E', 'A', 'SUBMARINO', 'É', 'PERFEITO', 'CHEGA', 'ANTES', 'DO', 'PRAZO', 'E', 'O', 'ATENDIMENTO', 'É', '10', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,1,8,862
"['A', 'TV', 'é', 'boa', ',', 'comprei', 'para', 'o', 'meu', 'irmão', '.', 'Demora', 'um', 'pouco', 'para', 'carregar', 'a', 'smart', 'tv', ',', 'mas', 'depois', 'd', 'esses', 'instantes', 'abre', 'os', 'aplicativos', 'perfeitamente', '.', 'Chegou', 'alguns', 'dias', 'antes', 'do', 'prazo', '.']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,1,8,863
"['Gostei', 'muito', '.', 'Fácil', 'de', 'instalar', ',', 'leve', 'e', 'bonita', '.', 'Qualidade', 'de', 'imagem', 'impecável', '.', 'Único', 'defeito', 'que', 'tem', 'é', 'o', 'som', 'que', 'não', 'é', 'muito', 'bom', ',', 'eu', 'tenho', 'que', 'colocar', 'quase', 'na', 'metade', 'do', 'som', 'para', 'ouvir', ',', 'isso', 'que', 'está', 'no', 'quarto', '!']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,1,8,864
"['Áudio', 'muito', 'baixo', '.', 'Me', 'surpreendi', 'com', 'o', 'áudio', 'd', 'essa', 'Smart', 'TV', 'LED', '32', 'Samsung', 'HD', 'UN32J4300AGXZD', '2HDMI', '1', 'USB', '120', 'Hz', ':', 'Péssimo', ',', 'horrível', '.', 'Essa', 'seria', 'minha', 'primeira', 'TV', 'Samsung', 'e', 'não', 'pretendo', 'nunca', 'mais', 'comprar', 'uma', '.', 'Meu', 'plano', 'agora', 'será', 'o', 'calvário', 'de', 'devolver', 'essa', 'Smart', 'TV', 'LED', '32', 'Samsung', 'HD', 'UN32J4300AGXZD', '2HDMI', '1', 'USB', '120', 'Hz']","[1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,1,8,865
"['uma', 'otima', 'tv', ',', 'com', 'imagem', 'muito', 'boa', 'mais', 'avaliando', 'como', 'smart', 'tem', 'um', 'problema', '.', 'mesmo', 'com', 'boa', 'internet', ',', 'ela', 'trava', 'bastante', 'a', 'sansung', ',', 'tem', 'que', 'descobrir', 'uma', 'tecnologia', 'para', 'que', 'as', 'tvs', 'smart', 'nao', 'trave', 'tanto', ',', 'mais', 'no', 'geral', 'eu', 'recomendo', ',', 'pelo', 'custo', 'benefício', ',']","[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0]",5,1,8,866
"['Produto', 'muito', 'bom', 'para', 'o', 'preço', 'que', 'eu', 'adquiri', ',', 'contudo', ',', 'vale', 'ressaltar', 'que', 'o', 'receptor', 'wi-fi', 'que', 'vem', 'na', 'tv', 'para', 'utilizar', 'a', 'função', 'smart', 'não', 'é', 'dos', 'melhores', ',', 'cai', 'um', 'pouco', 'o', 'sinal', ',', 'mas', 'tirando', 'isso', 'é', 'otima']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,1,8,867
"['Um', 'ótimo', 'aparelho', ',', 'qualidade', 'de', 'imagem', 'excelente', ',', 'smart', 'funcional', '(', 'um', 'pouco', 'lento', 'para', 'iniciar', ',', 'mas', 'nada', 'que', 'seja', 'suficiente', 'para', 'não', 'indicar', 'o', 'produto', ')', ',', 'conexão', 'wi-fi', 'e', 'cabo', ',', 'duas', 'portas', 'USB', 'e', 'HDMI', 'sendo', 'uma', 'das', 'portas', 'USB', 'de', '1A', '(', 'o', 'que', 'permite', 'que', 'sejam', 'conectados', 'HDs', 'externos', ')', '.', 'No', 'geral', 'uma', 'ótima', 'aquisição', '.']","[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,1,8,868
"['A', 'tv', 'é', 'lenta', 'pra', 'iniciar', 'os', 'aplicativos', ',', 'ela', 'não', 'possui', 'muitos', 'ajustes', 'pra', 'deixar', 'a', 'imagem', 'melhor', ',', 'como', 'a', 'da', 'LG', ',', 'o', 'som', 'não', 'é', 'bom', '.', 'Essa', 'smart', 'apenas', '""', '""', 'quebra', 'o', 'galho', '""', '""', '!']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,1,8,869
"['Aparelho', 'com', 'excelente', 'definição', 'de', 'imagens', ',', 'responde', 'rápido', 'a', 'os', 'comandos', 'e', 'de', 'fácil', 'instalação', '/', 'operação', ',', 'resumindo', ':', 'um', 'produto', 'que', 'com', 'certeza', 'agrada', 'a', 'um', 'grande', 'número', 'de', 'usuários', '.', 'Ideal', 'para', 'espaços', 'médios', '.']","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",5,1,8,870
"['Aí', 'galera', ',', 'quem', 'precisa', 'comprar', 'Smat', 'TV', 'via', 'internet', ',', 'pode', 'comprar', 'Sansung', 'sem', 'medo', 'de', 'errar', ',', 'produto', 'de', 'excelente', 'qualidade', 'e', 'de', 'marca', 'mundialmente', 'conhecida', '.', 'Comprei', ',', 'gostei', ',', 'e', 'assim', 'que', 'puder', 'estarei', 'comprando', 'outra', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,1,8,871
"['A', 'tv', 'e', 'bem', 'leve', 'e', 'compacta', '.', 'Executa', 'o', 'smart', 'hub', 'sem', 'problemas', '.', 'Liga', 'bem', 'rapido', '.', 'So', 'deixa', 'a', 'desejar', 'no', 'som', ',', 'que', 'na', 'minha', 'opiniao', 'bem', 'fraquinho', ',', 'alem', 'de', 'ser', 'baixo', ',', 'mas', 'para', 'um', 'quarto', ',', 'esta', 'bom', '..', 'A', 'entrega', 'foi', 'super', 'rápida', '!']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",3,1,8,872
"['Imagem', 'e', 'som', 'compatíveis', 'com', 'a', 'tecnologia', 'do', 'aparelho', 'e', 'o', 'preço', 'cobrado', '.', 'Não', 'testei', 'os', 'recursos', 'smart', '.', 'Atende', 'bem', 'para', 'um', 'quarto', 'ou', 'sala', 'pequenos', '.', 'Entrega', 'Submarino', 'antes', 'do', 'prazo', 'se', 'completar', '.']","[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",3,1,8,873
"['Adorei', 'por', 'usar', 'com', 'monitor', 'e', 'para', 'assistir', 'a', 'NETFLIX', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,9,874
"['Comprei', 'dia', '23/07/2018', 'uma', 'Smartv', '32', '""', '""', 'Samsung', 'muito', 'recente', 'e', 'a', 'mesma', 'não', 'é', 'compatível', 'com', 'o', 'meu', 'Celular', 'J5', 'da', 'samsung', 'e', 'nem', 'com', 'iphone', '6', ',', 'para', 'eu', 'fazer', 'o', 'espelhamento', '.', 'Liguei', 'na', 'samsung', 'e', 'me', 'responderam', 'apenas', 'que', 'não', 'é', 'compatível', 'com', 'a', 'linha', 'J', ',', 'deveria', 'está', 'informando', 'antes', 'de', 'vender', '.', '(', 'A', 'TV', 'tem', 'o', 'screen', 'mirroring', ')', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,9,875
"['Comprei', 'para', 'minha', 'cozinha', ',', '.', 'Se', 'for', 'para', 'sua', 'sala', ',', 'recomendo', 'uma', 'maior', '!', '!', 'Tenho', 'uma', 'de', '40', 'no', 'quarto', 'e', 'uma', 'de', '48', 'na', 'sala', ',', 'todas', 'Smart', 'Tv', 'Samsung', '.', 'Não', 'troco', 'de', 'marca', ',', 'todas', 'excelentes', '!', '!']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,9,876
"['As', 'tvs', 'Samsung', 'vem', 'com', 'vicio', 'o', 'culto', '.', 'Liga', 'e', 'desliga', 'sem', 'para', '.', 'A', 'sua', 'vai', 'durar', 'no', 'máximo', 'um', 'ano', 'e', 'começa', 'o', 'problema', ',', 'aí', 'voce', 'já', 'não', 'tem', 'mais', 'garantia', 'e', 'fica', 'no', 'prejuiso', '.', 'Arrependimento', 'eterno', '!']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,9,877
"['Pense', 'três', 'vezes', 'antes', 'de', 'comprar', 'uma', '""', '""', 'TV', 'da', 'marca', 'Sansung', '""', '""', '!', 'Comprei', 'uma', 'TV', 'Sansung', 'do', 'mesmo', 'modelo', ',', 'a', '""', '""', 'TELA', 'DE', 'CRISTAL', 'LÍQUIDO', 'TRINCA', 'facilmente', 'até', 'mesmo', 'no', 'nosso', 'caso', 'que', 'não', 'batemos', ',', 'nem', 'deixamos', 'a', 'cair', ',', 'ocasionando', 'um', 'prejuízo', 'do', 'próprio', 'valor', 'da', 'TV', 'inviabilizando', 'o', 'seu', 'conserto', ',', 'a', 'pagar', 'em', 'ASSISTÊNCIA', 'TÉCNICA', '!']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,9,878
"['Bom', 'produto', 'e', 'entregar', 'rápida', 'do', 'não', 'acho', 'que', 'devo', 'ficar', 'escrevendo', 'um', 'texto', 'gigante', 'para', 'pode', 'avaliar', 'o', 'produto', ',', 'espero', 'que', 'na', 'próxima', 'compra', 'não', 'venha', 'me', 'obrigando', 'a', 'faculdade', 'ficar', 'fazendo', 'uma', 'redação', 'para', 'avaliação', 'um', 'produto', '.']","[0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,1,9,879
"['A', 'TV', 'é', 'muito', 'boa', ',', 'imagem', 'excelente', ',', 'internet', 'rápida', ',', 'porém', 'o', 'som', 'deixa', 'um', 'pouco', 'a', 'desejar', ',', 'e', 'não', 'possui', 'todos', 'os', 'aplicativos', 'que', 'preciso', ',', 'como', 'por', 'exemplo', 'o', 'Spotify', ',', 'e', 'não', 'há', 'como', 'baixá-lo', '.', 'Fora', 'isso', ',', 'recomendo', 'a', 'TV', '.', 'Comprei', 'na', 'promoção', 'do', 'Black', 'Friday', ',', 'por', 'isso', 'achei', 'o', 'custo', 'benefício', 'bom', '.']","[0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0]",8,1,6,880
"['A', 'TV', 'é', 'muito', 'boa', 'igual', 'a', 'do', 'anuncio', ',', 'por', 'isso', 'eu', 'o', 'recomendo', 'para', 'aqueles', 'que', 'gostam', 'de', 'assistir', 'em', 'TV', 'que', 'tem', 'todas', 'as', 'ferramentas', 'disponíveis', ',', 'principalmente', 'de', 'TV', 'com', 'internet', '.']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,1,6,881
"['Eu', 'comprei', 'no', 'intuito', 'de', 'assistir', 'vídeos', 'do', 'YouTube', 'com', 'minha', 'filha', ',', 'porém', 'a', 'sincronia', 'do', 'smartphone', 'com', 'a', 'tv', 'cai', 'a', 'Td', 'momento', '(', 'Não', 'é', 'possível', 'trocar', 'de', 'vídeo', 'através', 'do', 'celular', 'somente', 'pelo', 'controle', ')', '.', 'Nos', 'demais', 'aspectos', 'é', 'ok', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,1,9,882
"['Imagem', 'e', 'som', 'com', 'ótima', 'qualidade', ',', 'levíssima', ',', 'conexão', 'rapida', 'com', 'Internet', ',', 'um', 'ponto', 'negativo', 'são', 'os', 'parafusos', 'para', 'instalar', 'na', 'parede', '...', 'nenhum', 'serve', ',', 'tive', 'que', 'comprar', 'um', 'jogo', 'em', 'uma', 'casa', 'espcializada', 'em', 'parafusos', '.']","[1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4,1,9,883
"['O', 'áudio', 'é', 'diferente', 'de', 'outro', 'modelo', 'tb', 'Samsung', 'q', 'temos', '(', '42', 'pol', ')', '.', 'Acredito', 'q', 'a', 'qualidade', 'da', 'caixa', 'de', 'áudio', 'n', 'este', 'modelo', 'é', 'diferente', '(', 'inferior', ')', ',', 'porém', 'não', 'é', 'um', 'problema', ',', 'mas', 'como', 'temos', 'o', 'outro', 'modelo', 'de', 'TV', 'percebemos', 'a', 'diferença', 'do', 'áudio', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,1,9,884
"['Estou', 'acostumado', 'com', 'TVs', 'da', 'LG', 'e', 'essa', 'SmartTv', 'da', 'Samsung', 'me', 'decepcionou', 'um', 'pouco', 'pela', 'qualidade', 'do', 'som', '(', 'abafado', ')', 'e', 'da', 'imagem', '(', 'um', 'tanto', 'desbotada', ',', 'mesmo', 'após', 'tentar', 'vários', 'tipos', 'de', 'configuração', ')', '.', 'As', 'funções', 'smart', 'são', 'boas', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0]",3,1,9,885
"['Já', 'tinha', 'uma', 'televisão', 'Sansung', 'e', 'gostava', ',', 'por', 'isso', 'resolvi', 'comprar', 'novamente', 'da', 'mesma', 'marca', ',', 'porém', 'esse', 'modelo', 'é', 'muito', 'inferior', ',', 'o', 'som', 'é', 'ruim', ',', 'muito', 'baixo', 'e', 'o', 'acesso', 'a', 'o', 'usb', 'é', 'super', 'lento', '.', 'Resumindo', ',', 'fiquei', 'decepcionada', 'com', 'o', 'produto', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",4,1,9,886
"['No', 'meio', 'da', 'programação', 'fica', 'aparecendo', 'o', 'nome', 'samsung', 'na', 'tela', ',', 'as', 'vezes', 'volta', 'a', 'reproduzir', 'a', 'imagem', 'dentro', 'de', 'alguns', 'minutos', 'ou', 'horas', ',', 'já', 'outras', 'vezes', 'chega', 'a', 'demorar', 'dias', '.', 'Levamos', 'a', 'assistência', 'técnica', 'e', 'depois', 'de', 'três', 'meses', 'voltou', 'a', 'ocorrer', '.', 'Adeus', 'samsung', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,9,887
"['Para', 'assistir', 'televisão', 'o', 'produto', 'funciona', 'bem', ',', 'apesar', 'de', 'a', 'imagem', 'não', 'ser', 'tão', 'boa', 'em', 'comparação', 'com', 'outras', 'TVs', '.', 'Já', 'a', 'função', 'Smart', 'é', 'lenta', 'e', 'por', 'vezes', 'é', 'preciso', 'desligar', 'a', 'televisão', 'no', 'controle', 'e', 'na', 'tomada', 'para', 'que', 'ela', 'volte', 'a', 'funcionar', '.']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,1,3,888
"['Fácil', 'de', 'configurar', ',', 'ótima', 'imagem', 'e', 'belo', 'acabamento', '.', 'O', 'único', 'ponto', 'negativo', 'é', 'que', 'o', 'processo', 'de', 'atualização', 'da', 'TV', 'agora', 'precisa', 'ser', 'manual', ',', 'o', 'que', 'dá', 'algum', 'trabalho', '.', 'Mas', 'no', 'geral', 'é', 'um', 'ótimo', 'aparelho', '.']","[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",4,1,9,889
"['Produto', 'de', 'excelente', 'qualidade', ',', 'ótima', 'imagem', ',', 'fácil', 'de', 'montar', 'e', 'instalar', ',', 'fino', 'acabamento', ',', 'controle', 'remoto', 'fácil', 'de', 'operar', 'e', 'tem', 'o', 'excelente', 'recurso', 'de', 'WiFi', ',', 'vejo', 'a', 'tela', 'do', 'meu', 'Celular', 'na', 'TV', ',', 'excelente', '!', '!', '!', 'e', 'o', 'Atendimento', 'da', 'Americanas', 'completa', 'a', 'Satisfação', ':', 'Sou', 'informado', 'por', 'todos', 'os', 'passos', 'da', 'Entrega', '(', 'tem', 'até', 'rastreamento', ')', '.', 'Compra', 'pela', 'Internet', 'só', 'faço', 'na', 'Americanas.com']","[1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",7,1,9,890
"['Produto', 'de', 'ótima', 'qualidade', '.', 'Muito', 'bem', 'embalado', 'e', 'sem', 'nenhum', 'dano', '.', 'Só', 'sugiro', 'um', 'manual', 'com', 'uma', 'letra', 'maior', '.', 'Mas', 'de', 'fácil', 'montagem', 'e', 'o', 'programa', 'da', 'TV', 'é', 'bem', 'explicativo', '.', 'Recomendo', 'o', 'produto', 'e', 'a', 'submarino', '.']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",4,1,9,891
"['Tv', 'super', 'lenta', 'para', 'acessa', 'os', 'menus', 'e', 'a', 'parte', 'smart', 'Aparece', 'uma', 'tela', 'com', 'a', 'frase', '.', 'Aguarde', 'um', 'momento', '.', 'Em', 'todos', 'os', 'app', '.', 'Pior', 'd', 'isso', 'tudo', '.', 'Que', 'a', 'tv', 'chegou', 'dia', '03', 'e', 'eu', 'estava', 'embarcado', 'agora', 'nem', 'da', 'para', 'trocar', '.', 'Estou', 'muito', 'decepcionado', 'com', 'a', 'Samsung', 'por', 'um', 'produto', 'tão', 'inferior', '.']","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",3,1,9,892
