tokens,aspect_tags,author,num_aspects,has_aspect,fold
"['Sinopse', ':', '""', 'Tendo', 'comer', 'cenário', 'o', 'ruir', 'e', 'o', 'areia', 'de', 'o', 'praia', 'de', 'Salvador', ',', 'o', 'história', 'tratar', 'de', 'o', 'vidar', 'de', 'menino', 'de', 'ruir', 'sem', 'família', 'que', 'viver', 'em', 'um', 'velho', 'armazém', 'abandonar', 'em', 'o', 'cal', 'de', 'o', 'portar', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",amado,0,0,6
"['Os', 'motivo', 'que', 'o', 'unir', 'ser', 'o', 'mais', 'variar', ':', 'ficar', 'órfão', ',', 'ser', 'abandonar', ',', 'ou', 'fugir', 'de', 'o', 'abuso', 'e', 'mau', 'trato', 'recebido', 'em', 'casar', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",amado,0,0,6
"['Aproximadamente', 'quarentar', 'menino', ',', 'entrar', 'nove', 'e', 'dezesseis', 'ano', ',', 'dormir', 'em', 'o', 'ruína', 'de', 'o', 'velho', 'trapiche', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",amado,0,0,6
"['Eram', 'conhecido', 'comer', 'o', '""', 'Capitães', 'de', 'Areia', '""', 'e', 'praticar', 'roubo', ',', 'o', 'que', 'o', 'tornar', 'temido', 'e', 'procurar', 'por', 'o', 'polícia', ',', 'que', 'estar', 'em', 'buscar', 'de', 'o', 'esconderijo', 'e', 'de', 'o', 'chefe', 'de', 'o', 'capitão', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",amado,0,0,6
"['Tinham', 'comer', 'líder', 'Pedro', 'Bala', ',', 'rapaz', 'de', 'quinze', 'ano', ',', 'loirar', ',', 'com', 'umar', 'cicatriz', 'em', 'o', 'rostir', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",amado,0,0,6
"['Generoso', 'e', 'valente', ',', 'haver', 'dez', 'ano', 'vagabundear', 'por', 'o', 'ruir', 'de', 'Salvador', ',', 'conhecer', 'cada', 'palmar', 'de', 'o', 'cidade', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",amado,0,0,6
"['Em', 'o', 'bandar', ',', 'além', 'de', 'Pedro', 'Bala', ',', 'destacar', '-', 'se', 'outro', 'menino', ':', 'Sem-Pernas', ',', 'espécie', 'de', 'espião', ';', 'João', 'Grande', ',', 'negro', 'forte', 'e', 'o', 'mais', 'alto', 'de', 'todo', ';', 'José', ',', 'o', 'Professor', ',', 'único', 'que', 'liar', 'corretamente', 'e', 'gostar', 'de', 'contar', 'história', ';', 'Pirulito', ',', 'excessivamente', 'místico', 'e', 'introverter', ';', 'Gato', ',', 'malandrar', 'elegante', 'que', 'ter', 'um', 'casar', 'com', 'o', 'prostituto', 'Dalva', ';', 'Volta-Seca', ',', 'mulato', 'sertanejo', 'afilhar', 'de', 'Lampião', ';', 'Boa-Vida', ',', 'muito', 'preguiçoso', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",amado,0,0,6
"['Em', 'o', 'dia-a-dia', ',', 'o', 'bandar', 'contar', 'com', 'o', 'apoiar', 'amigar', 'de', 'algum', 'adulto', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",amado,0,0,6
"[""Don'aninha"", ',', 'mãe', 'de', 'santo', ',', 'sempre', 'o', 'socorrer', 'em', 'casar', 'de', 'doença', 'ou', 'necessidade', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",amado,0,0,6
"['Além', 'de', 'ele', ',', 'o', 'Padre', 'José', 'Pedro', ',', 'introduzir', 'em', 'o', 'grupar', 'por', 'o', 'Boa-Vida', ',', 'conhecer', 'o', 'esconderijo', 'de', 'o', 'capitão', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",amado,0,0,6
"['A', 'o', 'pouco', ',', 'conquistar', 'suar', 'confiança', ',', 'ir', 'com', 'freqüência', 'visitar', '-', 'o', ',', 'levar', 'um', 'pouco', 'de', 'caro', 'e', 'compreensão', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",amado,0,0,6
"['O', 'pescador', 'Querido-de-Deus', 'e', 'o', 'estivador', 'João-de-Adão', 'ter', 'o', 'confiança', 'de', 'o', 'menino', ',', 'que', ',', 'por', 'suar', 'vez', ',', 'não', 'medir', 'esforço', 'parir', 'recompensar', 'esse', 'apoiar', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",amado,0,0,6
"['""', 'Sinopse', 'tirar', 'de', 'Livros', 'Faculdade', 'Título', ':', 'Capitães', 'da', 'Areia', 'Autor', ':', 'Jorge', 'Amado', 'Ano', ':', '1937', 'Livro', 'especular', 'escrever', 'por', 'Jorge', 'Amado', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",amado,1,1,6
"['O', 'livrar', 'ser', 'dividir', 'em', 'três', 'partir', ',', 'ter', 'cada', 'partir', 'pequeno', 'capítulo', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",amado,0,0,6
"['Cada', 'partir', 'mostrar', 'um', 'estar', 'de', 'o', 'Capitães', 'de', 'o', 'Areia', ':', 'revoltar', ',', 'amar', 'e', 'buscar', 'um', 'futurar', ',', 'respectivamente', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",amado,0,0,6
"['A', 'divisão', 'ser', 'basicamente', 'esse', ',', 'mas', 'ter', 'umar', 'idéia', 'diferente', 'sobrar', 'esse', 'divisão', ':', 'antar', 'de', 'Dora', ',', 'com', 'o', 'Dora', 'e', 'depois', 'de', 'Dora', ',', 'mas', 'o', 'explicação', 'de', 'isso', 'ficar', 'entrelinhar', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",amado,0,0,6
"['Quem', 'o', 'ler', 'entender', '.']","[0, 0, 0, 0, 0]",amado,0,0,6
"['PREFÁCIO', ':', 'Cartas', 'o', 'Redação', 'Em', 'esse', 'partir', ',', 'que', 'não', 'ser', 'realmente', 'um', 'capítulo', ',', 'estar', 'notícia', 'retirar', 'de', 'o', 'Jornal', 'de', 'o', 'Tarde', ',', 'um', 'jornal', 'bahiano', ',', 'que', 'ter', 'comer', 'temer', 'o', 'Capitães', 'de', 'o', 'Areia', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",amado,0,0,6
"['É', 'aqui', 'que', 'saber', 'de', 'o', 'que', 'se', 'tratar', 'o', 'Capitães', 'de', 'o', 'Areia', ',', '""', 'conhecer', 'grupar', 'de', 'menino', 'assaltante', 'e', 'ladrão', 'que', 'infestar', 'o', 'nosso', 'urbe', '""', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",amado,0,0,6
"['Diz', '-', 'se', 'que', 'o', 'grupar', 'ser', 'compor', 'de', 'um', 'número', 'superior', 'o', 'cem', 'criança', 'entrar', 'oito', 'e', 'dezesseis', 'ano', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",amado,0,0,6
"['PARTE', 'I', '-', 'Sob', 'o', 'Lua', 'Em', 'um', 'Velho', 'Trapiche', 'Abandonado', '(', 'Antes', 'de', 'Dora', ')', 'Em', 'esse', 'partir', 'estar', 'mais', 'de', 'o', 'dois', 'de', 'o', 'livrar', ',', 'que', 'ser', 'onde', 'realmente', 'encontrar', 'o', 'Capitães', 'de', 'o', 'Areia', ';', 'esse', 'partir', 'contar', 'um', 'pouco', 'de', 'o', 'aventurar', 'de', 'o', 'criança', 'comer', 'um', 'grupar', ',', 'contar', 'também', 'um', 'pouco', 'sobrar', 'cada', 'um', 'de', 'o', 'Capitães', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",amado,0,0,6
"['Conhecemos', 'o', 'valente', 'Pedro', 'Bala', ',', 'o', 'líder', 'de', 'o', 'grupar', ';', 'o', 'tímido', 'Pirulito', ';', 'o', 'revoltar', 'Sem-Pernas', ',', 'coxo', 'de', 'umar', 'perna', ',', 'que', 'carregar', 'sobrar', 'o', 'ombro', 'o', 'pesar', 'de', 'um', 'trauma', ';', 'o', 'talentoso', 'Professor', ',', 'o', 'único', 'que', 'saber', 'ler', ';', 'o', 'carinhoso', 'João', 'Grande', ',', 'o', 'maior', 'de', 'o', 'grupar', ',', 'e', 'ainda', 'sim', ',', 'o', 'mais', 'protetor', ';', 'o', 'elegante', 'Gato', ',', 'um', 'de', 'o', 'mais', 'belo', 'de', 'o', 'grupar', ',', 'que', 'andar', 'sempre', 'elegante', ';', 'Volta', 'Seca', ',', 'o', 'afilhar', 'de', 'Lampião', 'e', 'o', 'malandrar', 'Boa-Vida', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",amado,0,0,6
"['Aqui', 'conhecer', 'o', 'gentil', 'padrar', 'José', 'Pedro', ',', 'o', 'capoeirista', 'Querido-de-Deus', 'e', 'o', 'mãe-de-santo', ""Don'Aninha"", ',', 'único', 'que', 'conhecer', 'realmente', 'o', 'Capitães', 'da', 'Areia', 'e', 'o', 'ajudar', 'quando', 'precisar', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",amado,0,0,6
"['PARTE', 'II', '-', 'Noite', 'da', 'Grande', 'Paz', ',', 'de', 'o', 'Grande', 'Paz', 'dos', 'Teus', 'Olhos', '(', 'Com', 'o', 'Dora', ')', 'Em', 'esse', 'partir', 'de', 'o', 'livrar', 'conhecer', 'o', 'amoroso', 'Dora', ',', 'o', 'primeiro', 'capitão', 'de', 'o', 'arear', ',', 'que', 'perder', 'o', 'pai', 'em', 'o', 'epidemiar', 'de', 'o', 'alastrim', ',', 'sobrar', 'apenas', 'ele', 'e', 'Zé', 'Fuinha', ',', 'seu', 'pequeno', 'irmão', 'de', 'seis', 'ano', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",amado,0,0,6
"['A', 'princípio', ',', 'quando', 'chegar', 'o', 'o', 'trapiche', ',', 'todo', 'o', 'capitão', 'ter', 'desejar', 'por', 'ele', ',', 'querer', 'abusar', 'de', 'ele', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",amado,0,0,6
"['Em', 'o', 'entanto', ',', 'Dora', 'ser', 'defendido', 'por', 'João', 'Grande', 'e', 'Professor', ',', 'que', 'o', 'haver', 'encontrar', 'em', 'o', 'ruir', 'e', 'o', 'trazer', 'o', 'o', 'trapiche', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",amado,0,0,6
"['A', 'chegar', 'de', 'Pedro', 'Bala', 'em', 'o', 'trapiche', ',', 'o', 'princípio', 'não', 'ajudar', 'o', 'situação', ',', 'pois', 'o', 'Capitães', 'da', 'Areia', 'ainda', 'querer', 'o', 'garoto', ',', 'que', 'ter', 'seu', 'treze', 'ano', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",amado,0,0,6
"['Até', 'o', 'próprio', 'Pedro', 'Bala', 'fazer', 'que', 'ir', 'abusar', 'de', 'o', 'menino', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",amado,0,0,6
"['Quando', ',', 'porém', ',', 'perceber', 'se', 'tratar', 'de', 'umar', 'menino', ',', 'umar', 'garoto', 'abandonar', 'comer', 'todo', 'o', 'outro', ',', 'passar', 'o', 'defender', '-', 'o', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",amado,0,0,6
"['Com', 'o', 'chefe', 'de', 'o', 'Capitães', 'da', 'Areia', 'em', 'suar', 'defeso', ',', 'nenhum', 'outro', 'ousar', 'se', 'aproximar', 'de', 'Dora', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",amado,0,0,6
"['Pedro', 'Bala', 'então', 'dizer', 'que', 'seriar', 'apenas', 'por', 'umar', 'noite', 'que', 'Dora', 'ficar', 'por', 'ali', ',', 'não', 'querer', 'que', 'o', 'garoto', 'ficar', 'tentar', 'com', 'ele', 'por', 'perto', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",amado,0,0,6
"['A', 'garoto', ',', 'em', 'o', 'entanto', ',', 'conseguir', 'convencer', 'o', 'líder', 'o', 'deixar', '-', 'o', 'ficar', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",amado,0,0,6
"['Com', 'o', 'tempo', ',', 'todo', 'o', 'Capitães', 'passar', 'o', 'amar', 'Dora', ',', 'o', 'mais', 'novo', ',', 'comer', 'o', 'mãe', 'que', 'nunca', 'ter', 'e', 'o', 'mais', 'velho', ',', 'comer', 'umar', 'irmão', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",amado,0,0,6
"['Dora', 'alimentar', '-', 'o', 'com', 'o', 'caro', 'e', 'atenção', 'maternal', 'que', 'ele', 'não', 'receber', 'por', 'muito', 'tempo', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",amado,0,0,6
"['Professor', ',', 'porém', ',', 'alimentar', 'outro', 'tipo', 'de', 'amor', 'por', 'Dora', ',', 'participar', 'assim', 'de', 'um', 'triângulo', 'amoroso', 'com', 'o', 'garoto', 'e', 'Pedro', 'Bala', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",amado,0,0,6
"['PARTE', 'III', '-', 'Canção', 'de', 'o', 'Bahia', ',', 'Canção', 'da', 'Liberdade', '(', 'Depois', 'de', 'Dora', ')', 'Passado', 'algum', 'tempo', ',', 'o', 'Capitães', 'da', 'Areia', 'que', 'conhecer', 'já', 'ser', 'mais', 'tão', 'criança', ',', 'criança', 'que', ',', 'em', 'o', 'verdade', ',', 'durante', 'todo', 'o', 'romance', ',', 'nunca', 'ser', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",amado,0,0,6
"['Buscando', 'um', 'futurar', 'longe', 'de', 'o', 'Capitães', 'de', 'o', 'Areia', ',', 'algum', 'ir', 'embora', ',', 'outro', 'ficar', 'em', 'o', 'Bahia', 'mesmo', ',', 'mas', 'desligar', '-', 'se', 'de', 'o', 'grupar', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",amado,0,0,6
"['Grupo', 'que', ',', 'em', 'o', 'entanto', ',', 'continuar', 'mesmo', 'depois', 'que', 'todo', 'ele', 'deixar', 'parir', 'trás', 'todo', 'o', 'seu', 'passar', 'de', 'miséria', ',', 'o', 'passar', 'de', 'dor', ',', 'de', 'mal-tratos', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",amado,0,0,6
"['O', 'corpo', 'de', 'ele', 'realmente', 'deixar', 'o', 'trapiche', ',', 'afinal', ',', 'ele', 'crescer', ',', 'mas', 'em', 'cada', 'um', ',', 'ainda', 'encontrar', '-', 'se', 'o', 'coração', 'de', 'Capitão', 'de', 'o', 'Areia', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",amado,0,0,6
"['PERSONAGENS', 'Pedro', 'Bala', '-', 'líder', 'de', 'o', 'grupar', ',', 'ser', 'loirar', 'e', 'ter', '15', 'ano', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",amado,0,0,6
"['Foi', 'aí', 'o', 'meu', 'primeiro', 'errar', '.']","[0, 0, 0, 0, 0, 0, 0]",meyer,0,0,6
"['A', 'saga', 'descaracterizar', 'completamente', 'o', 'vampiro', '.']","[0, 0, 0, 0, 0, 0, 0]",meyer,0,0,6
"['Sei', 'que', 'vampiro', 'ser', 'figurar', 'fantástico', ',', 'por', 'isso', 'não', 'existir', 'um', '""', 'certar', 'e', 'errar', '""', 'parir', 'tal', 'personagem', ',', 'mas', 'o', 'que', 'Meyer', 'fazer', 'com', 'o', 'vampiro', ',', 'ser', 'comer', 'se', 'eu', 'descrever', 'que', 'o', 'mulo', 'sem', 'cabeça', 'ser', 'um', 'coelho', 'com', 'florir', 'em', 'o', 'cabeça', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",meyer,0,0,6
"['Isso', 'já', 'o', 'tornar', 'ridículo', '.']","[0, 0, 0, 0, 0, 0]",meyer,0,0,6
"['Mas', 'ir', 'o', 'história', '.']","[0, 0, 0, 0, 0]",meyer,0,0,6
"['O', 'enredar', 'ser', 'basicamente', 'que', 'um', 'vampiro', 'se', 'apaixonar', 'por', 'umar', 'humano', ',', 'e', 'tentar', 'proteger', '-', 'o', 'de', 'o', 'perigo', 'que', 'ser', 'constante', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",meyer,0,0,6
"['Poderia', 'ser', 'bonito', 'de', 'quem', 'ver', 'por', 'ser', ',', 'mas', 'ser', 'umar', 'de', 'o', 'história', 'mais', 'besta', 'que', 'eu', 'já', 'vir', 'em', 'o', 'vidar', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",meyer,1,1,6
"['O', 'amor', 'que', 'o', 'dois', 'sentir', 'um', 'por', 'o', 'outro', ',', 'não', 'haver', 'base', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",meyer,0,0,6
"['A', 'Bella', 'ser', 'umar', 'garoto', 'sem', 'nenhum', 'atrativo', 'que', 'poder', 'fazer', 'um', 'homem', 'se', 'apaixonar', 'por', 'ele', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",meyer,0,0,6
"['NENHUM', '.']","[0, 0]",meyer,0,0,6
"['Ela', 'ser', 'burro', ',', 'ter', 'umar', 'beleza', 'comum', ',', 'ser', 'medroso', ',', 'fraco', ',', 'egoísta', 'e', 'NADA', 'independente', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",meyer,0,0,6
"['(', 'Como', 'dizer', 'algum', 'por', 'aí', ')', '.']","[0, 0, 0, 0, 0, 0, 0, 0]",meyer,0,0,6
"['E', 'o', 'Edward', 'ser', 'umar', 'tentativo', 'de', 'Louis', 'mal', 'feito', ',', 'que', 'odiar', 'ser', 'vampiro', 'sem', 'NENHUM', 'MOTIVO', 'VALIDO', '.']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",meyer,1,1,6
"['E', 'o', 'supor', 'suspense', 'e', 'perseguição', 'ser', 'idiota', ',', 'e', 'não', 'ter', 'noção', 'algum', '.']","[0, 0, 1, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",meyer,2,1,6
"['Mas', ',', 'parir', 'não', 'ser', 'um', 'desastre', 'total', ',', 'ter', 'que', 'parabenizar', 'o', 'autor', 'por', 'saber', 'cativar', 'grande', 'partir', 'de', 'o', 'publicar', 'feminino', 'juvenil', 'com', 'umar', 'história', 'tão', 'idiota', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",meyer,1,1,6
"['Simplesmente', 'por', 'criar', 'um', 'príncipe', 'encantar', ',', 'parir', 'umar', 'garoto', 'que', 'poder', 'ser', 'qualquer', 'umar', 'de', 'ele', ':', 'umar', 'garoto', 'comum', ',', 'sem', 'nado', 'de', 'especial', 'que', 'encontrar', 'o', '""', 'verdadeiro', 'amor', '""', '(', 'se', 'poder', 'chamar', 'isso', 'de', 'amor', ')', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",meyer,0,0,6
"['Não', 'aprender', 'nado', 'com', 'o', 'série', '.']","[0, 0, 0, 0, 0, 0, 0]",meyer,0,0,6
"['Não', 'ver', 'nado', 'que', 'poder', 'levar', 'parir', 'vidar', 'comer', 'umar', 'lição', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",meyer,0,0,6
"['só', 'servir', 'parir', 'passar', 'o', 'tempo', '.']","[0, 0, 0, 0, 0, 0, 0]",meyer,0,0,6
"['E', 'comer', 'já', 'dizer', ',', 'o', 'seriar', 'ficar', 'cada', 'vez', 'mal', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",meyer,0,0,6
"['Não', 'perder', 'o', 'tempo', 'ler', 'isso', ',', 'comer', 'eu', 'perder', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",meyer,0,0,6
"['com', 'vampiro', '!']","[0, 0, 0]",meyer,0,0,6
"['Crepúsculo', 'ser', 'o', 'tipo', 'de', 'livrar', 'que', 'só', 'se', 'largo', 'em', 'o', 'final', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",meyer,0,0,6
"['É', 'umar', 'história', 'de', 'amor', 'entrar', 'o', 'humano', 'Bela', 'e', 'Edward', ',', 'seu', 'namorar', 'vampiro', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",meyer,0,0,6
"['Se', 'passar', 'em', 'o', 'cidade', 'chuvoso', 'de', 'Forks', ',', 'em', 'o', 'estar', 'de', 'Washington', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",meyer,0,0,6
"['Bela', 'se', 'mudo', 'de', 'o', 'casar', 'de', 'o', 'mãe', 'parir', 'morar', 'com', 'seu', 'pai', ',', 'Charlie', ',', 'que', 'ser', 'policial', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",meyer,0,0,6
"['A', 'história', 'se', 'dar', 'com', 'inúmero', 'conflito', 'pessoal', 'de', 'Bela', ',', 'que', 'pensar', 'sem', 'parar', 'sobrar', 'suar', 'dúvida', 'sobrar', 'Edward', 'Cullen', ',', 'antar', 'de', 'conhecer', '-', 'o', 'e', 'depois', 'também', ',', 'ser', 'claro', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",meyer,0,0,6
"['Bela', ',', 'em', 'o', 'verdade', 'ser', 'paranóico', 'demais', '.']","[1, 0, 0, 0, 0, 0, 0, 0, 0]",meyer,1,1,6
